in = 11000010010, out = 1100001100110011
in = 11000010011, out = 1100001100111100
in = 11000010100, out = 1100001101010101
in = 11000010101, out = 1100001101011010
in = 11000010110, out = 1100001101100110
in = 11000010111, out = 1100001101101001
in = 11000011000, out = 1100001110010110
in = 11000011001, out = 1100001110011001
in = 11000011010, out = 1100001110100101
in = 11000011011, out = 1100001110101010
in = 11000011100, out = 1100001111000011
in = 11000011101, out = 1100001111001100
in = 11000011110, out = 1100001111110000
in = 11000011111, out = 1100001111111111
in = 11000100000, out = 1100010100000110
in = 11000100001, out = 1100010100001001
in = 11000100010, out = 1100010100110101
in = 11000100011, out = 1100010100111010
in = 11000100100, out = 1100010101010011
in = 11000100101, out = 1100010101011100
in = 11000100110, out = 1100010101100000
in = 11000100111, out = 1100010101101111
in = 11000101000, out = 1100010110010000
in = 11000101001, out = 1100010110011111
in = 11000101010, out = 1100010110100011
in = 11000101011, out = 1100010110101100
in = 11000101100, out = 1100010111000101
in = 11000101101, out = 1100010111001010
in = 11000101110, out = 1100010111110110
in = 11000101111, out = 1100010111111001
in = 11000110000, out = 1100011000000101
in = 11000110001, out = 1100011000001010
in = 11000110010, out = 1100011000110110
in = 11000110011, out = 1100011000111001
in = 11000110100, out = 1100011001010000
in = 11000110101, out = 1100011001011111
in = 11000110110, out = 1100011001100011
in = 11000110111, out = 1100011001101100
in = 11000111000, out = 1100011010010011
in = 11000111001, out = 1100011010011100
in = 11000111010, out = 1100011010100000
in = 11000111011, out = 1100011010101111
in = 11000111100, out = 1100011011000110
in = 11000111101, out = 1100011011001001
in = 11000111110, out = 1100011011110101
in = 11000111111, out = 1100011011111010
in = 11001000000, out = 1100100100000101
in = 11001000001, out = 1100100100001010
in = 11001000010, out = 1100100100110110
in = 11001000011, out = 1100100100111001
in = 11001000100, out = 1100100101010000
in = 11001000101, out = 1100100101011111
in = 11001000110, out = 1100100101100011
in = 11001000111, out = 1100100101101100
in = 11001001000, out = 1100100110010011
in = 11001001001, out = 1100100110011100
in = 11001001010, out = 1100100110100000
in = 11001001011, out = 1100100110101111
in = 11001001100, out = 1100100111000110
in = 11001001101, out = 1100100111001001
in = 11001001110, out = 1100100111110101
in = 11001001111, out = 1100100111111010
in = 11001010000, out = 1100101000000110
in = 11001010001, out = 1100101000001001
in = 11001010010, out = 1100101000110101
in = 11001010011, out = 1100101000111010
in = 11001010100, out = 1100101001010011
in = 11001010101, out = 1100101001011100
in = 11001010110, out = 1100101001100000
in = 11001010111, out = 1100101001101111
in = 11001011000, out = 1100101010010000
in = 11001011001, out = 1100101010011111
in = 11001011010, out = 1100101010100011
in = 11001011011, out = 1100101010101100
in = 11001011100, out = 1100101011000101
in = 11001011101, out = 1100101011001010
in = 11001011110, out = 1100101011110110
in = 11001011111, out = 1100101011111001
in = 11001100000, out = 1100110000000000
in = 11001100001, out = 1100110000001111
in = 11001100010, out = 1100110000110011
in = 11001100011, out = 1100110000111100
in = 11001100100, out = 1100110001010101
in = 11001100101, out = 1100110001011010
in = 11001100110, out = 1100110001100110
in = 11001100111, out = 1100110001101001
in = 11001101000, out = 1100110010010110
in = 11001101001, out = 1100110010011001
in = 11001101010, out = 1100110010100101
in = 11001101011, out = 1100110010101010
in = 11001101100, out = 1100110011000011
in = 11001101101, out = 1100110011001100
in = 11001101110, out = 1100110011110000
in = 11001101111, out = 1100110011111111
in = 11001110000, out = 1100111100000011
in = 11001110001, out = 1100111100001100
in = 11001110010, out = 1100111100110000
in = 11001110011, out = 1100111100111111
in = 11001110100, out = 1100111101010110
in = 11001110101, out = 1100111101011001
in = 11001110110, out = 1100111101100101
in = 11001110111, out = 1100111101101010
in = 11001111000, out = 1100111110010101
in = 11001111001, out = 1100111110011010
in = 11001111010, out = 1100111110100110
in = 11001111011, out = 1100111110101001
in = 11001111100, out = 1100111111000000
in = 11001111101, out = 1100111111001111
in = 11001111110, out = 1100111111110011
in = 11001111111, out = 1100111111111100
in = 11010000000, out = 1101000100010010
in = 11010000001, out = 1101000100011101
in = 11010000010, out = 1101000100100001
in = 11010000011, out = 1101000100101110
in = 11010000100, out = 1101000101000111
in = 11010000101, out = 1101000101001000
in = 11010000110, out = 1101000101110100
in = 11010000111, out = 1101000101111011
in = 11010001000, out = 1101000110000100
in = 11010001001, out = 1101000110001011
in = 11010001010, out = 1101000110110111
in = 11010001011, out = 1101000110111000
in = 11010001100, out = 1101000111010001
in = 11010001101, out = 1101000111011110
in = 11010001110, out = 1101000111100010
in = 11010001111, out = 1101000111101101
in = 11010010000, out = 1101001000010001
in = 11010010001, out = 1101001000011110
in = 11010010010, out = 1101001000100010
in = 11010010011, out = 1101001000101101
in = 11010010100, out = 1101001001000100
in = 11010010101, out = 1101001001001011
in = 11010010110, out = 1101001001110111
in = 11010010111, out = 1101001001111000
in = 11010011000, out = 1101001010000111
in = 11010011001, out = 1101001010001000
in = 11010011010, out = 1101001010110100
in = 11010011011, out = 1101001010111011
in = 11010011100, out = 1101001011010010
in = 11010011101, out = 1101001011011101
in = 11010011110, out = 1101001011100001
in = 11010011111, out = 1101001011101110
in = 11010100000, out = 1101010000010111
in = 11010100001, out = 1101010000011000
in = 11010100010, out = 1101010000100100
in = 11010100011, out = 1101010000101011
in = 11010100100, out = 1101010001000010
in = 11010100101, out = 1101010001001101
in = 11010100110, out = 1101010001110001
in = 11010100111, out = 1101010001111110
in = 11010101000, out = 1101010010000001
in = 11010101001, out = 1101010010001110
in = 11010101010, out = 1101010010110010
in = 11010101011, out = 1101010010111101
in = 11010101100, out = 1101010011010100
in = 11010101101, out = 1101010011011011
in = 11010101110, out = 1101010011100111
in = 11010101111, out = 1101010011101000
in = 11010110000, out = 1101011100010100
in = 11010110001, out = 1101011100011011
in = 11010110010, out = 1101011100100111
in = 11010110011, out = 1101011100101000
in = 11010110100, out = 1101011101000001
in = 11010110101, out = 1101011101001110
in = 11010110110, out = 1101011101110010
in = 11010110111, out = 1101011101111101
in = 11010111000, out = 1101011110000010
in = 11010111001, out = 1101011110001101
in = 11010111010, out = 1101011110110001
in = 11010111011, out = 1101011110111110
in = 11010111100, out = 1101011111010111
in = 11010111101, out = 1101011111011000
in = 11010111110, out = 1101011111100100
in = 11010111111, out = 1101011111101011
in = 11011000000, out = 1101100000010100
in = 11011000001, out = 1101100000011011
in = 11011000010, out = 1101100000100111
in = 11011000011, out = 1101100000101000
in = 11011000100, out = 1101100001000001
in = 11011000101, out = 1101100001001110
in = 11011000110, out = 1101100001110010
in = 11011000111, out = 1101100001111101
in = 11011001000, out = 1101100010000010
in = 11011001001, out = 1101100010001101
in = 11011001010, out = 1101100010110001
in = 11011001011, out = 1101100010111110
in = 11011001100, out = 1101100011010111
in = 11011001101, out = 1101100011011000
in = 11011001110, out = 1101100011100100
in = 11011001111, out = 1101100011101011
in = 11011010000, out = 1101101100010111
in = 11011010001, out = 1101101100011000
in = 11011010010, out = 1101101100100100
in = 11011010011, out = 1101101100101011
in = 11011010100, out = 1101101101000010
in = 11011010101, out = 1101101101001101
in = 11011010110, out = 1101101101110001
in = 11011010111, out = 1101101101111110
in = 11011011000, out = 1101101110000001
in = 11011011001, out = 1101101110001110
in = 11011011010, out = 1101101110110010
in = 11011011011, out = 1101101110111101
in = 11011011100, out = 1101101111010100
in = 11011011101, out = 1101101111011011
in = 11011011110, out = 1101101111100111
in = 11011011111, out = 1101101111101000
in = 11011100000, out = 1101110100010001
in = 11011100001, out = 1101110100011110
in = 11011100010, out = 1101110100100010
in = 11011100011, out = 1101110100101101
in = 11011100100, out = 1101110101000100
in = 11011100101, out = 1101110101001011
in = 11011100110, out = 1101110101110111
in = 11011100111, out = 1101110101111000
in = 11011101000, out = 1101110110000111
in = 11011101001, out = 1101110110001000
in = 11011101010, out = 1101110110110100
in = 11011101011, out = 1101110110111011
in = 11011101100, out = 1101110111010010
in = 11011101101, out = 1101110111011101
in = 11011101110, out = 1101110111100001
in = 11011101111, out = 1101110111101110
in = 11011110000, out = 1101111000010010
in = 11011110001, out = 1101111000011101
in = 11011110010, out = 1101111000100001
in = 11011110011, out = 1101111000101110
in = 11011110100, out = 1101111001000111
in = 11011110101, out = 1101111001001000
in = 11011110110, out = 1101111001110100
in = 11011110111, out = 1101111001111011
in = 11011111000, out = 1101111010000100
in = 11011111001, out = 1101111010001011
in = 11011111010, out = 1101111010110111
in = 11011111011, out = 1101111010111000
in = 11011111100, out = 1101111011010001
in = 11011111101, out = 1101111011011110
in = 11011111110, out = 1101111011100010
in = 11011111111, out = 1101111011101101
in = 11100000000, out = 1110000100010001
in = 11100000001, out = 1110000100011110
in = 11100000010, out = 1110000100100010
in = 11100000011, out = 1110000100101101
in = 11100000100, out = 1110000101000100
in = 11100000101, out = 1110000101001011
in = 11100000110, out = 1110000101110111
in = 11100000111, out = 1110000101111000
in = 11100001000, out = 1110000110000111
in = 11100001001, out = 1110000110001000
in = 11100001010, out = 1110000110110100
in = 11100001011, out = 1110000110111011
in = 11100001100, out = 1110000111010010
in = 11100001101, out = 1110000111011101
in = 11100001110, out = 1110000111100001
in = 11100001111, out = 1110000111101110
in = 11100010000, out = 1110001000010010
in = 11100010001, out = 1110001000011101
in = 11100010010, out = 1110001000100001
in = 11100010011, out = 1110001000101110
in = 11100010100, out = 1110001001000111
in = 11100010101, out = 1110001001001000
in = 11100010110, out = 1110001001110100
in = 11100010111, out = 1110001001111011
in = 11100011000, out = 1110001010000100
in = 11100011001, out = 1110001010001011
in = 11100011010, out = 1110001010110111
in = 11100011011, out = 1110001010111000
in = 11100011100, out = 1110001011010001
in = 11100011101, out = 1110001011011110
in = 11100011110, out = 1110001011100010
in = 11100011111, out = 1110001011101101
in = 11100100000, out = 1110010000010100
in = 11100100001, out = 1110010000011011
in = 11100100010, out = 1110010000100111
in = 11100100011, out = 1110010000101000
in = 11100100100, out = 1110010001000001
in = 11100100101, out = 1110010001001110
in = 11100100110, out = 1110010001110010
in = 11100100111, out = 1110010001111101
in = 11100101000, out = 1110010010000010
in = 11100101001, out = 1110010010001101
in = 11100101010, out = 1110010010110001
in = 11100101011, out = 1110010010111110
in = 11100101100, out = 1110010011010111
in = 11100101101, out = 1110010011011000
in = 11100101110, out = 1110010011100100
in = 11100101111, out = 1110010011101011
in = 11100110000, out = 1110011100010111
in = 11100110001, out = 1110011100011000
in = 11100110010, out = 1110011100100100
in = 11100110011, out = 1110011100101011
in = 11100110100, out = 1110011101000010
in = 11100110101, out = 1110011101001101
in = 11100110110, out = 1110011101110001
in = 11100110111, out = 1110011101111110
in = 11100111000, out = 1110011110000001
in = 11100111001, out = 1110011110001110
in = 11100111010, out = 1110011110110010
in = 11100111011, out = 1110011110111101
in = 11100111100, out = 1110011111010100
in = 11100111101, out = 1110011111011011
in = 11100111110, out = 1110011111100111
in = 11100111111, out = 1110011111101000
in = 11101000000, out = 1110100000010111
in = 11101000001, out = 1110100000011000
in = 11101000010, out = 1110100000100100
in = 11101000011, out = 1110100000101011
in = 11101000100, out = 1110100001000010
in = 11101000101, out = 1110100001001101
in = 11101000110, out = 1110100001110001
in = 11101000111, out = 1110100001111110
in = 11101001000, out = 1110100010000001
in = 11101001001, out = 1110100010001110
in = 11101001010, out = 1110100010110010
in = 11101001011, out = 1110100010111101
in = 11101001100, out = 1110100011010100
in = 11101001101, out = 1110100011011011
in = 11101001110, out = 1110100011100111
in = 11101001111, out = 1110100011101000
in = 11101010000, out = 1110101100010100
in = 11101010001, out = 1110101100011011
in = 11101010010, out = 1110101100100111
in = 11101010011, out = 1110101100101000
in = 11101010100, out = 1110101101000001
in = 11101010101, out = 1110101101001110
in = 11101010110, out = 1110101101110010
in = 11101010111, out = 1110101101111101
in = 11101011000, out = 1110101110000010
in = 11101011001, out = 1110101110001101
in = 11101011010, out = 1110101110110001
in = 11101011011, out = 1110101110111110
in = 11101011100, out = 1110101111010111
in = 11101011101, out = 1110101111011000
in = 11101011110, out = 1110101111100100
in = 11101011111, out = 1110101111101011
in = 11101100000, out = 1110110100010010
in = 11101100001, out = 1110110100011101
in = 11101100010, out = 1110110100100001
in = 11101100011, out = 1110110100101110
in = 11101100100, out = 1110110101000111
in = 11101100101, out = 1110110101001000
in = 11101100110, out = 1110110101110100
in = 11101100111, out = 1110110101111011
in = 11101101000, out = 1110110110000100
in = 11101101001, out = 1110110110001011
in = 11101101010, out = 1110110110110111
in = 11101101011, out = 1110110110111000
in = 11101101100, out = 1110110111010001
in = 11101101101, out = 1110110111011110
in = 11101101110, out = 1110110111100010
in = 11101101111, out = 1110110111101101
in = 11101110000, out = 1110111000010001
in = 11101110001, out = 1110111000011110
in = 11101110010, out = 1110111000100010
in = 11101110011, out = 1110111000101101
in = 11101110100, out = 1110111001000100
in = 11101110101, out = 1110111001001011
in = 11101110110, out = 1110111001110111
in = 11101110111, out = 1110111001111000
in = 11101111000, out = 1110111010000111
in = 11101111001, out = 1110111010001000
in = 11101111010, out = 1110111010110100
in = 11101111011, out = 1110111010111011
in = 11101111100, out = 1110111011010010
in = 11101111101, out = 1110111011011101
in = 11101111110, out = 1110111011100001
in = 11101111111, out = 1110111011101110
in = 11110000000, out = 1111000000000000
in = 11110000001, out = 1111000000001111
in = 11110000010, out = 1111000000110011
in = 11110000011, out = 1111000000111100
in = 11110000100, out = 1111000001010101
in = 11110000101, out = 1111000001011010
in = 11110000110, out = 1111000001100110
in = 11110000111, out = 1111000001101001
in = 11110001000, out = 1111000010010110
in = 11110001001, out = 1111000010011001
in = 11110001010, out = 1111000010100101
in = 11110001011, out = 1111000010101010
in = 11110001100, out = 1111000011000011
in = 11110001101, out = 1111000011001100
in = 11110001110, out = 1111000011110000
in = 11110001111, out = 1111000011111111
in = 11110010000, out = 1111001100000011
in = 11110010001, out = 1111001100001100
in = 11110010010, out = 1111001100110000
in = 11110010011, out = 1111001100111111
in = 11110010100, out = 1111001101010110
in = 11110010101, out = 1111001101011001
in = 11110010110, out = 1111001101100101
in = 11110010111, out = 1111001101101010
in = 11110011000, out = 1111001110010101
in = 11110011001, out = 1111001110011010
in = 11110011010, out = 1111001110100110
in = 11110011011, out = 1111001110101001
in = 11110011100, out = 1111001111000000
in = 11110011101, out = 1111001111001111
in = 11110011110, out = 1111001111110011
in = 11110011111, out = 1111001111111100
in = 11110100000, out = 1111010100000101
in = 11110100001, out = 1111010100001010
in = 11110100010, out = 1111010100110110
in = 11110100011, out = 1111010100111001
in = 11110100100, out = 1111010101010000
in = 11110100101, out = 1111010101011111
in = 11110100110, out = 1111010101100011
in = 11110100111, out = 1111010101101100
in = 11110101000, out = 1111010110010011
in = 11110101001, out = 1111010110011100
in = 11110101010, out = 1111010110100000
in = 11110101011, out = 1111010110101111
in = 11110101100, out = 1111010111000110
in = 11110101101, out = 1111010111001001
in = 11110101110, out = 1111010111110101
in = 11110101111, out = 1111010111111010
in = 11110110000, out = 1111011000000110
in = 11110110001, out = 1111011000001001
in = 11110110010, out = 1111011000110101
in = 11110110011, out = 1111011000111010
in = 11110110100, out = 1111011001010011
in = 11110110101, out = 1111011001011100
in = 11110110110, out = 1111011001100000
in = 11110110111, out = 1111011001101111
in = 11110111000, out = 1111011010010000
in = 11110111001, out = 1111011010011111
in = 11110111010, out = 1111011010100011
in = 11110111011, out = 1111011010101100
in = 11110111100, out = 1111011011000101
in = 11110111101, out = 1111011011001010
in = 11110111110, out = 1111011011110110
in = 11110111111, out = 1111011011111001
in = 11111000000, out = 1111100100000110
in = 11111000001, out = 1111100100001001
in = 11111000010, out = 1111100100110101
in = 11111000011, out = 1111100100111010
in = 11111000100, out = 1111100101010011
in = 11111000101, out = 1111100101011100
in = 11111000110, out = 1111100101100000
in = 11111000111, out = 1111100101101111
in = 11111001000, out = 1111100110010000
in = 11111001001, out = 1111100110011111
in = 11111001010, out = 1111100110100011
in = 11111001011, out = 1111100110101100
in = 11111001100, out = 1111100111000101
in = 11111001101, out = 1111100111001010
in = 11111001110, out = 1111100111110110
in = 11111001111, out = 1111100111111001
in = 11111010000, out = 1111101000000101
in = 11111010001, out = 1111101000001010
in = 11111010010, out = 1111101000110110
in = 11111010011, out = 1111101000111001
in = 11111010100, out = 1111101001010000
in = 11111010101, out = 1111101001011111
in = 11111010110, out = 1111101001100011
in = 11111010111, out = 1111101001101100
in = 11111011000, out = 1111101010010011
in = 11111011001, out = 1111101010011100
in = 11111011010, out = 1111101010100000
in = 11111011011, out = 1111101010101111
in = 11111011100, out = 1111101011000110
in = 11111011101, out = 1111101011001001
in = 11111011110, out = 1111101011110101
in = 11111011111, out = 1111101011111010
in = 11111100000, out = 1111110000000011
in = 11111100001, out = 1111110000001100
in = 11111100010, out = 1111110000110000
in = 11111100011, out = 1111110000111111
in = 11111100100, out = 1111110001010110
in = 11111100101, out = 1111110001011001
in = 11111100110, out = 1111110001100101
in = 11111100111, out = 1111110001101010
in = 11111101000, out = 1111110010010101
in = 11111101001, out = 1111110010011010
in = 11111101010, out = 1111110010100110
in = 11111101011, out = 1111110010101001
in = 11111101100, out = 1111110011000000
in = 11111101101, out = 1111110011001111
in = 11111101110, out = 1111110011110011
in = 11111101111, out = 1111110011111100
in = 11111110000, out = 1111111100000000
in = 11111110001, out = 1111111100001111
in = 11111110010, out = 1111111100110011
in = 11111110011, out = 1111111100111100
in = 11111110100, out = 1111111101010101
in = 11111110101, out = 1111111101011010
in = 11111110110, out = 1111111101100110
in = 11111110111, out = 1111111101101001
in = 11111111000, out = 1111111110010110
in = 11111111001, out = 1111111110011001
in = 11111111010, out = 1111111110100101
in = 11111111011, out = 1111111110101010
in = 11111111100, out = 1111111111000011
in = 11111111101, out = 1111111111001100
in = 11111111110, out = 1111111111110000
in = 11111111111, out = 1111111111111111
